ArrivalStateNum,AlarmsArrivalNum,WarningsArrivalNum,DepartureStateNum,AlarmsDepartureNum,WarningsDepartureNum,val_byp_ep_inprmsphsab,val_byp_freq_inp,val_sys_freq_outnom,val_sys_ap_out,val_sys_ec_outrmsphsa,val_sys_ep_inpnom,val_sys_ep_inprmsphsab,val_sys_ep_outnom,val_sys_ep_outrmsphsab,val_sys_freq_inp,val_sys_freq_inpnom,val_sys_freq_out,val_sys_va_outrated,val_sys_w_outrated
0,1,1,0,0,0,207.5,59.98,60,4.5,21,208,206.8,208,209.2,59.98,60,60,8,7
0,0,0,0,0,0,240.1,60,60,0,0,240,240.1,240,240.7,60,60,60,12,12
0,0,0,0,0,0,246.1,60,60,1.12,4.6,240,246.1,240,240.9,60,60,60,10,9
0,0,0,0,0,0,207,60,60,3.75,18.4,208,207,208,208,60,60,60,8,7
0,1,1,0,0,0,205,59.98,60,2.1,10,208,204.8,208,208.6,59.98,60,59.98,11,10
0,1,1,0,0,0,244.3,59.98,60,5.29,21.6,240,244.3,240,240.4,59.98,60,59.98,20,18
0,1,1,0,0,0,203.9,59.98,60,4.7,20.9,208,203.7,240,243.6,59.98,60,59.98,8,7
0,0,0,0,0,0,207,60,60,3.3,15.5,208,207,208,207.5,60,60,60,15,13
0,0,0,0,0,0,212,60,60,2,8,208,212,208,208,60,60,60,5,5
0,1,1,0,0,0,241.8,59.98,60,0,0,240,241.8,240,240.2,59.98,60,59.98,10,9
0,0,0,0,0,0,201,60,60,2.5,11,208,197.8,208,209.4,60,60,60,12,11
0,1,1,0,0,0,201,59.95,60,3.71,17.5,208,201,208,208.8,59.95,60,59.95,8,7
0,0,0,0,0,0,201,60,60,2.9,13.9,208,198.5,208,208.6,60,60,60,8,7
0,0,0,0,0,0,209.7,59.98,60,2.92,13.8,208,209.7,208,205.1,59.98,60,59.98,16,16
0,0,0,0,0,0,210.3,59.98,60,6.21,36.4,208,210,208,210.2,59.98,60,59.98,15,14
0,1,1,0,0,0,244.1,59.95,60,15,7.1,240,244.3,240,242.1,59.95,60,59.95,10,9
0,1,1,0,0,0,199.9,59.98,60,3.61,14.4,208,199.9,208,207.5,59.98,60,59.98,15,14
0,0,0,0,0,0,238,60,60,6.92,23,240,238,240,242,60,60,60,20,10
0,1,1,0,0,0,203.9,59.92,60,4.25,20.5,208,204.1,208,210.4,59.92,60,59.95,8,7
1,0,1,0,0,0,206.4,59.98,60,2.58,12.4,208,206.4,208,207.5,59.98,60,59.98,8,7
0,0,0,0,0,0,208.4,59.9,60,3.08,13.3,208,208.4,208,208.6,59.9,60,59.9,5,4
0,0,0,0,0,0,207.9,59.98,60,3.73,17.7,208,207.9,208,203.7,59.98,60,59.98,8,7
0,0,1,1,0,0,190.9,59.98,60,3.44,16.3,208,190.6,208,209,59.98,60,59.98,8,7
1,1,1,1,0,0,206.8,59.98,60,3.24,15.4,208,207,208,207.5,59.98,60,59.98,8,8
0,1,1,0,0,0,204.3,59.98,60,3.72,17.1,208,204.1,208,207.7,59.98,60,59.98,15,14
0,0,0,0,0,0,209.3,60,60,3.43,16.3,208,209.3,208,209,60,60,60,8,7
0,1,1,0,0,0,201.6,60,60,3.79,17.8,208,201.4,208,209.2,60,60,60,8,7
0,0,0,0,0,0,208,60,60,5.53,22.6,208,207.5,208,209,60,60,60,15,14
0,1,1,0,0,0,243.4,60,60,0,0,240,243.7,240,240.4,60,60,60,12,12
0,0,0,0,0,0,210,60,60,2.71,12.8,208,210,208,209.8,60,60,60,8,7
0,1,1,0,0,0,202.8,59.95,60,2.31,11.1,208,203,208,204.7,59.95,60,59.95,8,7
0,1,1,0,0,0,206.1,59.95,60,0,0,220,206.4,220,208.4,59.95,60,59.95,5,4
1,1,0,0,0,0,202.3,59.98,60,2.44,11.4,208,202.8,208,209.2,59.98,60,59.95,8,7
0,0,0,0,0,0,211,60,60,5.59,25.5,208,211,208,212,60,60,60,15,14
0,1,1,0,0,0,203.2,60,60,2.86,12.7,208,203.2,120,120,60,60,60,7,6
0,1,1,0,0,0,208.4,59.98,60,2.76,18.2,208,205.9,208,209,59.98,60,59.98,15,14
0,0,0,0,0,0,210,60,60,3.3,15.6,240,209.3,240,204.9,60,60,60,15,14
0,0,0,0,0,0,209,60,60,2.53,18,208,209,208,208,60,60,60,5,5
0,1,1,0,0,0,201.2,59.98,60,4.5,21.6,208,201.2,208,208.8,59.98,60,59.98,12,11
0,0,0,0,0,0,212.2,60,60,2.59,12.1,208,212.2,208,209,60,60,60,8,8
0,1,1,0,0,0,201,59.95,60,2.66,12.7,208,201,208,209.2,59.95,60,59.95,8,8
0,0,0,0,0,0,211,60,60,2,10,208,211,208,208,60,60,60,20,18
0,0,0,0,0,0,210.4,60,60,6.44,29.6,208,210.4,208,210.8,60,60,60,15,14
0,0,0,0,0,0,243.7,60,60,0,0,240,243.7,240,239.7,60,60,60,10,9
0,1,1,0,0,0,206.4,60,60,1.88,8.7,208,206.4,208,207.1,60,60,60,12,12
0,0,0,0,0,0,212.7,59.98,60,1.29,5.9,208,212.7,208,207.3,59.98,60,60,5,5
0,1,1,0,0,0,209.5,59.98,60,2.21,11,220,209.5,120,205.9,59.98,60,59.98,15,14
0,0,0,0,0,0,207.5,60,60,2.93,13.8,208,207.5,208,208.4,60,60,60,8,8
0,0,0,0,0,0,210.4,60,60,1.34,6.2,208,210.4,208,208.6,60,60,60,20,20
0,0,0,0,0,0,207.7,59.98,60,2.91,13.8,208,207.7,208,208.4,59.98,60,59.98,8,7
0,0,0,0,0,0,240,60,60,2.84,24.5,240,242,240,242,60,60,60,5,5
0,1,1,0,0,0,201,60,60,2.44,10.6,208,200.8,208,209.2,60,60,60,8,7
0,0,0,0,0,0,212,60,60,5.65,22,208,212,208,208.4,60,60,60,15,14
0,1,1,0,0,0,204.6,60,60,6.65,31.4,208,204.3,208,208.4,60,60,60,8,7
0,1,1,0,0,0,205.7,59.98,60,3.78,18,208,205.7,208,208.6,59.98,60,59.98,12,11
0,1,1,0,0,0,202.5,59.98,60,2.39,11.3,208,202.1,208,208.6,59.98,60,59.98,20,20
0,1,1,0,0,0,213.8,59.98,60,2.77,13.1,208,213.6,208,204.7,59.98,60,59.98,15,14
0,1,1,0,0,0,208.4,59.98,60,2.89,13.8,208,208.8,208,210.6,59.98,60,59.98,12,12
0,0,0,0,0,0,207.6,60,60,6.54,25.2,208,207.6,208,210.2,60,60,60,15,14
0,0,0,0,0,0,202.1,60,60,3.69,17.7,240,203.7,240,208.8,60,60,60,15,14
0,1,1,0,0,0,208.2,59.98,60,3.21,15.2,208,207.7,220,209,59.98,60,59.98,7,6
1,1,1,1,0,0,209.3,59.98,60,3.66,17.4,220,209.3,120,209.6,59.98,60,59.98,15,14
0,0,0,0,0,0,239,60,60,3,26,240,239,240,240,60,60,60,16,16
0,1,1,0,0,0,212.4,59.98,60,2.13,10.3,208,212.7,208,208.8,59.98,60,60,8,7
0,0,0,0,0,0,250,60,60,1.28,2.7,240,250,240,241.4,60,60,60,5,5
0,0,0,0,0,0,205,60,60,3.6,22.7,208,205,208,210,60,60,60,8,7
0,1,1,0,0,0,207.5,59.95,60,1.99,9.8,208,209.5,208,208.2,59.95,60,59.98,8,8
0,1,1,0,0,0,209.3,60,60,2.9,13.7,220,209.7,220,209.2,60,60,60,12,12
0,1,1,0,0,0,204.3,59.98,60,2.29,10.8,208,204.1,240,207.1,59.98,60,59.98,8,7
0,0,0,0,0,0,247,60,60,1.5,5,240,247,240,240,60,60,60,20,18
0,1,1,0,0,0,207.3,59.98,60,3.77,18.1,208,208.2,208,208.6,59.98,60,59.98,8,7
0,1,1,0,0,0,203.2,59.98,60,2.93,12.1,208,203.2,208,208,59.98,60,59.98,8,7
0,0,0,0,0,0,198,60,60,1.93,9.1,208,198,208,210,60,60,60,10,10
0,1,1,0,0,0,240.4,60.03,60,0,0,240,241.2,240,240.4,60.03,60,60,15,13
0,1,1,0,0,0,201.2,59.98,60,3.9,18.9,208,201.2,208,207.7,59.98,60,59.98,8,8
0,1,1,0,0,0,240,60,60,34,9.6,240,199,240,240,59.98,60,59.98,12,12
0,1,1,0,0,0,202.3,59.98,60,2.7,12.6,208,202.8,208,209.4,59.98,60,59.98,8,8
0,0,0,0,0,0,203.9,60,60,1.96,9,208,203.9,208,209.6,60,60,60,8,7
0,1,1,0,0,0,206.8,59.95,60,2.1,9.8,208,206.6,208,208.4,59.95,60,59.95,15,14
0,1,1,0,0,0,206.8,59.95,60,3.52,16.5,208,206.8,208,205.5,59.95,60,59.95,12,11
0,1,1,0,0,0,202.5,59.98,60,5.44,26.2,240,202.3,240,207.5,59.98,60,59.98,15,14
0,1,1,0,0,0,197.8,59.98,60,5.35,25.5,208,198.3,208,208,59.98,60,59.98,12,12
0,1,1,0,0,0,205.5,59.95,60,2.09,9.8,208,205,208,209.8,59.95,60,59.98,15,14
0,0,0,0,0,0,208,60,60,2.86,14.5,208,208,208,205,60,60,60,8,7
0,0,0,0,0,0,201.2,60,60,3.81,4,208,201.2,208,209.2,60,60,60,8,7
0,1,1,0,0,0,207,59.95,60,5.92,28.2,208,206.8,208,208.4,59.98,60,59.98,8,7
0,0,0,0,0,0,208.8,60,60,1.29,6,208,208.8,208,204.9,60,60,60,5,5
0,1,1,0,0,0,205,59.98,60,3.56,17.4,208,205.2,208,206.7,59.98,60,59.98,8,7
0,1,1,0,0,0,202.8,60,60,0,0,220,203.2,220,208.6,60,60,60,8,7
0,1,1,0,0,0,207,59.98,60,3.6,16.9,208,207,208,209,59.98,60,60,8,7
1,1,0,0,0,0,202,60,60,5.8,27.6,208,195,208,208,60,60,60,15,14
0,1,1,0,0,0,203.9,59.95,60,3.6,17.3,208,203.9,208,210,59.95,60,59.98,8,8
0,0,0,0,0,0,209.3,59.95,60,2.35,11.1,208,209.3,208,210.2,59.95,60,59.95,8,7
1,1,0,1,0,0,210.2,60,60,3.57,16.9,208,210.2,208,210.2,60,60,60,8,7
0,0,0,0,0,0,209,60,60,2.27,18.3,208,209,208,208,60,60,60,8,5
0,0,0,0,0,0,203,60,60,3,14.4,208,203,208,206.9,60,60,60,8,7
0,1,1,0,0,0,203.9,59.95,60,2.94,13.8,208,203.9,208,210.4,59.95,60,59.95,12,11
0,1,1,0,0,0,213,59.98,60,3.86,18.2,220,204.6,220,213,59.98,60,59.98,8,7
0,1,1,0,0,0,207.5,59.98,60,1.73,8.1,208,207.5,208,208.6,59.98,60,59.98,15,15
0,0,0,0,0,0,247,60,60,1,5,240,247,240,238,60,60,60,10,9
0,1,1,0,0,0,204.1,59.95,60,2.71,12.8,208,204.3,208,204.1,59.95,60,59.95,8,7
0,1,1,0,0,0,205.9,59.98,60,2.94,14,208,205.7,208,208.4,59.98,60,60,15,14
0,0,0,0,0,0,207,60,60,2.41,11.7,208,207.7,208,208.4,60,60,60,8,7
0,0,0,0,0,0,206,60,60,5.9,28.2,208,205.8,208,210,60,60,60,15,14
0,1,1,0,0,0,207.7,59.95,60,0,22,208,207.3,208,206.9,59.95,60,59.95,15,14
0,0,0,0,0,0,207,60,60,4.04,13.7,208,207,208,205,60,60,60,8,7
0,1,1,0,0,0,206.6,60,60,2.42,11.5,208,207,208,208.4,60,60,60,8,7
0,0,0,0,0,0,201.4,60,60,2.36,11.2,208,201.4,208,209.1,60,60,60,8,7
0,1,1,0,0,0,207.3,59.95,60,2.34,10.7,208,207.3,208,206.3,59.95,60,59.95,8,7
0,0,0,0,0,0,205.9,59.98,60,4.82,23,208,205.9,208,209.8,59.98,60,60,15,14
0,0,0,0,0,0,211,60,60,1.64,7.5,220,211,220,208,60,60,60,8,8
0,0,0,0,0,0,206,60,60,2.09,10.4,208,206.6,208,205,60,60,60,15,14
0,0,0,0,0,0,205,60,60,2.23,10.5,208,204.8,208,208,60,60,60,12,11
0,1,1,0,0,0,206.8,59.98,60,3.4,23,208,207,208,210.2,59.98,60,59.98,20,18
0,1,1,0,0,0,205.9,59.98,60,4.94,22.9,208,205.9,208,207.7,59.98,60,59.98,8,7
0,1,1,0,0,0,203.4,59.98,60,2.56,12.3,208,203.4,208,210.2,59.98,60,59.98,8,8
0,0,0,0,0,0,202,60,60,2.61,12.3,208,202,208,208,60,60,60,8,7
0,1,1,0,0,0,206.1,59.95,60,2.89,13.5,208,206.4,208,208.2,59.98,60,59.98,8,7
0,0,0,0,0,0,201.2,59.98,60,2.37,11.5,208,201,208,208.6,59.98,60,60,5,5
0,1,1,0,0,0,204.1,60,60,2.66,12.8,208,204.3,208,208.6,60,60,60,8,7
0,1,1,0,0,0,243.7,60,60,0,0,240,243.9,240,241.4,60,60,60,10,10
0,1,1,0,0,0,206.8,60,60,4.92,23.4,220,206.6,220,208,60,60,60,8,7
0,1,1,0,0,0,202.5,59.95,60,3.31,15.4,208,202.8,208,208.8,59.98,60,59.98,8,5
0,1,1,0,0,0,202.8,60,60,2.69,12.6,208,205.7,208,209.4,60,60,60,8,7
0,0,0,0,0,0,243.4,60,60,4.63,18.6,240,243.4,240,236.9,60,60,60,10,9
0,1,1,0,0,0,201.4,60,60,2.14,10.1,240,201.2,240,205.3,60,60,60,12,12
0,1,1,0,0,0,206.1,59.95,60,2.61,12.3,208,206.4,208,207.7,59.95,60,59.95,15,14
0,1,1,0,0,0,247.7,59.98,60,0,0,240,247.7,240,243.7,59.98,60,60,15,15
0,0,0,0,0,0,206.4,60,60,3.38,15.9,208,206.4,208,208.2,60,60,60,8,7
0,1,1,0,0,0,203.7,59.95,60,0,16.5,208,203.4,208,208.4,59.98,60,59.98,8,7
0,0,0,0,0,0,244,60,60,2.16,8.7,240,244.1,240,237.1,60,60,60,20,18
1,1,1,0,0,0,203.2,59.98,60,3.57,18.1,208,203.2,208,208.4,59.98,60,59.95,8,7
0,0,0,0,0,0,204.6,60,60,1.95,9.3,208,204.8,208,208.8,60,60,60,8,7
0,0,0,0,0,0,208.6,60,60,2.83,13.5,208,208.6,208,204.7,60,60,60,8,7
0,1,1,0,0,0,207.9,59.98,60,2.88,13.8,208,207.7,208,209.2,59.98,60,59.98,8,7
0,1,1,0,0,0,208.6,59.95,60,1.77,8.4,208,208.6,208,206.3,59.95,60,59.95,8,7
0,1,1,0,0,0,208,60,60,2.78,13,208,198.7,208,207.1,60,60,60,15,14
0,1,1,0,0,0,207.9,60,60,4.72,22.3,208,207.7,208,209.4,60,60,60,8,7
0,1,1,0,0,0,248.1,60,60,1.41,5.6,240,248.8,240,242.1,60,60,60,20,18
0,0,0,0,0,0,212.2,59.98,60,1.12,5.4,208,212.2,208,208.8,59.98,60,60,8,8
0,0,0,0,0,0,204,60,60,7.9,28.5,208,201.2,208,208.6,60,60,60,12,11
0,0,0,0,0,0,207.9,59.98,60,2.86,13.5,208,208.4,208,209.8,59.98,60,59.98,8,7
0,1,1,0,0,0,209.1,59.98,60,0,11,208,209.1,208,208,59.98,60,60,8,7
0,1,1,0,0,0,208.6,59.95,60,2.41,11.1,208,208.6,208,209.8,59.95,60,59.95,8,7
0,1,1,0,0,0,203.7,59.98,60,2.63,12.8,208,203.7,208,208,59.98,60,59.98,15,14
0,0,0,0,0,0,206,60,60,0,0,208,206,208,208,60,60,60,15,14
0,1,1,0,0,0,203.2,59.98,60,3.73,18.1,208,203.2,208,207.1,59.98,60,59.98,20,18
0,1,1,0,0,0,208.6,59.95,60,2.34,11.1,208,210.9,208,208,59.95,60,59.95,15,14
0,0,0,0,0,0,204.3,60,60,3.68,17.3,208,204.3,208,203.9,60,60,60,8,7
0,1,1,0,0,0,207.9,59.98,60,2.71,14.2,208,208.2,208,209.6,59.98,60,59.98,15,14
0,1,1,0,0,0,207.3,59.98,60,1.92,9,208,207.7,208,203.9,59.98,60,59.98,5,4
0,1,1,0,0,0,200.5,59.98,60,5.08,21.7,208,200.5,208,204.1,59.98,60,60,8,5
1,1,1,1,0,0,207,59.98,60,2.79,13.1,208,207.3,208,207.7,59.98,60,59.98,8,7
0,0,0,0,0,0,207.3,60,60,3.24,15.4,208,207.3,208,207.5,60,60,60,8,7
0,1,1,0,0,0,205.5,59.98,60,2.29,10.9,208,205.5,208,209.2,59.98,60,59.98,8,7
0,1,1,0,0,0,211,59.95,60,0,0,208,211,208,209,59.95,60,59.98,10,9
0,0,0,0,0,0,240,60,60,0,0,240,240,240,240,60,60,60,15,14
0,0,0,0,0,0,220,60,60,3.74,17.7,208,220,208,210,60,60,60,8,7
0,1,1,0,0,0,208.4,59.95,60,2.43,11.5,208,208.6,208,208.4,59.95,60,59.95,16,16
0,1,1,0,0,0,211.3,59.98,60,3.61,17.1,208,211.5,208,209.2,59.98,60,59.95,8,7
0,0,0,0,0,0,203,59.95,60,3.52,17,208,203.2,208,207.3,59.95,60,59.95,8,7
0,1,1,0,0,0,235.6,59.98,60,0,0,240,234,240,241.4,60,60,59.98,15,14
0,0,0,0,0,0,199,60,60,2.3,10.8,208,199,208,209,60,60,60,15,14
0,1,1,0,0,0,204.3,59.98,60,2.45,11.5,208,204.6,208,208.2,59.98,60,59.98,8,8
0,0,0,0,0,0,213,60,60,6.84,33,208,213,208,211,60,60,60,15,14
0,0,0,0,0,0,209.3,60,60,2.08,9.8,208,208.8,208,210.8,60,60,60,10,9
0,0,0,0,0,0,210,60,60,2.37,11.3,208,210,208,208.8,60,60,60,8,7
0,0,0,0,0,0,206,60,60,3.09,14.7,208,206,208,209,60,60,60,8,7
0,0,0,0,0,0,206.6,60,60,2.88,13.6,208,206.6,208,209.4,60,60,60,8,7
0,1,1,0,0,0,204.6,60,60,3.42,16.1,208,204.6,208,208.8,60,60,60,8,7
0,0,0,0,0,0,207,60,60,3.61,17,208,207.3,208,209,60,60,60,8,7
0,0,0,0,0,0,208.8,60,60,3.31,13.4,208,208.8,208,210.2,60,60,59.98,20,18
0,1,1,0,0,0,213.1,60,60,2.56,12.1,208,213.3,208,209,60,60,60,16,16
0,0,0,0,0,0,209,60,60,2.62,12.7,208,209,208,205,60,60,60,8,7
0,1,1,0,0,0,210.2,59.95,60,1.91,8.9,208,210.2,208,207.1,59.98,60,59.98,15,13
1,0,0,0,0,0,204.6,59.98,60,2.99,14.1,208,204.3,208,207.5,59.98,60,59.98,10,9
0,0,0,0,0,0,202.8,60,60,2.71,12.8,208,202.8,208,205.3,60,60,60,8,7
0,0,0,0,0,0,207.1,59.95,60,5.4,28.7,208,207.1,208,209,59.95,60,59.95,15,14
0,1,1,0,0,0,202.3,59.98,60,3.23,15.5,208,202.5,208,208,59.98,60,59.98,8,7
0,1,1,0,0,0,205.5,59.98,60,2.93,14,208,205.7,208,207.5,59.98,60,59.98,8,7
0,1,1,0,0,0,211.8,59.98,60,4.58,22,208,211.8,208,207.1,59.98,60,60,15,14
0,1,1,0,0,0,206.1,59.98,60,3.16,14.9,208,206.1,208,208.4,59.98,60,59.98,8,8
0,1,1,0,0,0,249,59.95,60,1.25,6.4,240,248.8,240,237.4,59.95,60,59.95,20,18
0,1,1,0,0,0,209.5,59.98,60,1,8.7,208,209.3,208,208.2,59.98,60,59.98,8,7
0,0,0,0,0,0,209.5,60,60,1.93,9,208,209.5,208,208.4,60,60,60,8,7
0,0,0,0,0,0,246,60,60,2.2,10,240,246,240,237,60,60,60,10,9
0,0,0,0,0,0,212.2,59.98,60,1.08,5.2,208,211.8,208,206.7,59.59,60,59.98,5,5
0,0,0,0,0,0,203,60,60,4.5,21.4,208,203.4,208,209.4,60,60,60,8,7
1,1,1,0,0,0,212.9,59.98,60,2.4,11.3,208,214.7,208,204.3,59.98,60,59.98,8,7
0,1,1,0,0,0,207.9,59.98,60,4.41,20.9,208,207,208,208,59.98,60,59.98,8,7
0,0,0,0,0,0,201,60,60,2.99,14,208,201,208,208.8,60,60,60,8,7
0,0,0,0,0,0,199,60,60,3.27,15,208,199,208,208,60,60,60,8,7
0,0,0,0,0,0,208,60,60,2.96,14,208,208,208,204,60,60,60,8,8
0,0,0,0,0,0,206,60,60,2.18,10.2,208,206.1,208,208,60,60,60,8,8
0,1,1,0,0,0,204.3,59.95,60,0,14.1,208,203.4,208,208.6,59.95,60,59.95,8,7
0,1,1,0,0,0,199.9,59.95,60,2.61,12.9,208,200.9,208,209.4,59.98,60,59.98,15,14
0,0,0,0,0,0,202,60,60,2.85,13.5,220,203.2,220,207.7,60,60,60,15,14
0,0,0,0,0,0,201,60,60,5,24,208,201,208,208,60,60,60,15,13
0,1,1,0,0,0,207,59.95,60,3.23,15.3,208,206.8,208,209.6,59.95,60,59.95,16,16
0,1,1,0,0,0,207.7,59.98,60,2.77,13.1,208,206.6,208,209.4,59.98,60,59.98,8,8
0,0,0,0,0,0,205.9,60,60,4.12,19.6,208,205.9,208,209.2,60,60,60,8,7
0,1,1,0,0,0,207.3,59.95,60,2.16,10.1,208,207.3,208,209.8,59.95,60,59.95,8,7
0,1,1,0,0,0,213,59.98,60,2.29,10.5,220,210,220,213,59.98,60,60,8,7
0,1,1,0,0,0,213,59.98,60,3.48,16.3,220,202.1,220,213,59.98,60,59.98,8,7
0,0,0,0,0,0,207,60,60,6.59,24,208,207,208,209,60,60,60,15,14
0,0,0,0,0,0,206.6,59.95,60,3.85,18.4,208,206.8,208,209.2,59.95,60,59.95,8,7
0,0,0,0,0,0,209,60,60,2,10,208,209,208,208,60,60,60,8,8
0,0,0,0,0,0,205.5,60,60,3.49,16.5,208,205.5,208,209.8,60,60,60,8,7
0,1,1,0,0,0,213.6,59.95,60,2.43,11.6,208,213.3,208,210,59.95,60,59.95,15,14
0,1,1,0,0,0,209.7,59.98,60,0,4.2,208,209.5,208,208,59.98,60,59.98,8,5
0,1,1,0,0,0,206.8,60,60,3.1,14.8,208,206.4,208,205.3,60,60,59.98,15,14
0,1,1,0,0,0,212.7,59.98,60,3.27,15.6,208,212.7,208,215.9,59.95,60,59.98,8,7
0,1,1,0,0,0,209.1,59.98,60,2.44,11.6,208,209.1,208,208.8,59.98,60,59.98,15,14
0,1,1,0,0,0,205.7,59.98,60,2.39,11.5,208,205.7,208,209.2,59.98,60,59.98,8,7
0,0,0,0,0,0,201.4,59.95,60,4.76,21.1,208,201.4,208,208,59.95,60,59.95,8,7
0,1,1,0,0,0,210,59.98,60,6.58,31.2,208,210,208,209,59.98,60,59.98,10,9
0,1,1,0,0,0,204.3,59.98,60,3.1,14.5,208,204.3,208,209.8,59.98,60,59.98,5,5
0,1,1,0,0,0,213,59.98,60,2.28,10.9,220,205.5,220,213,59.98,60,59.98,8,7
0,0,0,0,0,0,205.2,60,60,3.03,14.3,208,205.2,208,203.9,60,60,60,8,7
0,1,1,0,0,0,209.1,60,60,3.17,15.3,208,209.1,208,207.5,59.98,60,60,8,7
0,1,1,0,0,0,204.6,59.98,60,1.05,5.3,208,205.5,208,207.3,59.98,60,59.98,8,7
0,1,1,0,0,0,201.9,59.92,60,3.66,17.6,208,201.2,208,208.2,59.92,60,59.92,8,7
0,0,0,0,0,0,208.2,60,60,1.16,6,208,208.2,208,207.3,60,60,60,5,5
0,1,1,0,0,0,207.3,59.98,60,6.93,32.9,208,207.3,208,210.4,59.98,60,59.98,20,18
1,1,1,1,0,0,203,60,60,4.69,21.4,208,202.8,208,207.7,60,60,60,8,8
0,0,0,0,0,0,210.9,60,60,3.44,16.7,208,210.9,208,208.8,60,60,60,8,8
0,1,1,0,0,0,205.7,60,60,3.44,16.2,208,206.1,208,208,60,60,60,12,12
0,1,1,0,0,0,241.2,59.98,60,1.4,5.5,240,240.1,240,239,59.98,60,59.98,15,14
0,1,1,0,0,0,206.8,59.98,60,0,0,208,206.4,208,207.7,59.98,60,59.98,20,18
0,1,1,0,0,0,207.7,59.98,60,2.54,12.4,208,207.7,208,208.2,59.98,60,59.98,8,7
0,0,0,0,0,0,209,60,60,2.38,12,208,209,208,208,60,60,60,8,8
0,0,0,0,0,0,204,60,60,1.99,10.3,208,204,208,208,60,60,60,8,7
0,0,0,0,0,0,212,59.98,60,1.81,8.3,208,212,208,207.7,60,60,60,8,7
0,0,0,0,0,0,205,59.98,60,2.2,10.6,208,205,208,207.7,59.98,60,59.98,10,9
0,0,0,0,0,0,203.7,59.92,60,2.5,12.1,208,203.7,208,208,59.92,60,59.92,8,7
0,1,1,0,0,0,209.1,59.98,60,2.92,13.8,208,208.6,208,208.4,59.98,60,59.98,8,7
0,0,0,0,0,0,207.5,60,60,3.11,15,220,206.8,240,209.2,60,60,60,15,14
0,1,1,0,0,0,207.9,59.98,60,4.27,20.6,208,207.7,208,207.3,60,60,59.98,10,10
0,0,0,0,0,0,208,60,60,1.7,8,208,208,208,209,60,60,60,8,7
0,1,1,0,0,0,200.3,59.98,60,4.47,21.2,208,200.3,208,208.2,59.98,60,59.98,8,8
0,1,1,0,0,0,198.1,59.95,60,3.77,18,208,198.1,208,208,59.95,60,59.95,8,7
0,0,0,0,0,0,206,60,60,1.57,7.3,208,206,208,204,60,60,60,8,7
1,1,1,0,0,0,203.9,59.95,60,3.18,15.3,208,203.9,208,209,59.95,60,59.95,8,5
1,1,0,1,0,0,208,60,60,1.98,9.5,208,209,208,205,60,60,60,15,15
0,1,1,0,0,0,205,59.95,60,3.49,16.5,208,205.2,208,210.4,59.98,60,59.98,8,7
0,1,1,0,0,0,208.2,59.98,60,4.3,22.9,208,207.9,208,208.2,59.98,60,59.98,8,7
0,1,1,0,0,0,209,60,60,0,0,208,209,208,207.5,60,60,59.98,15,15
0,1,1,0,0,0,205,59.95,60,3.8,16.1,208,204.6,208,208.6,59.95,60,59.95,8,7
0,0,0,0,0,0,206,60,60,3.1,15,208,204.1,208,207.3,60,60,60,8,7
0,1,1,0,0,0,205.2,59.95,60,5.39,25.8,208,203.9,208,207.7,59.95,60,59.95,20,18
0,1,1,0,0,0,211,60,60,0,0,208,211,208,208,60,60,60,12,12
0,0,0,0,0,0,203.4,60,60,4.22,20.1,208,203.4,208,208,60,60,60,8,7
1,0,1,0,0,0,204.8,59.95,60,0,0,208,204.8,208,207.5,59.95,60,59.95,15,14
0,1,1,0,0,0,205.9,59.98,60,3.03,14.4,208,206.6,208,208.8,60,60,60,15,14
0,0,0,0,0,0,197,60,60,3.1,15,208,197,208,207,60,60,60,8,7
0,0,0,0,0,0,210.6,60,60,1.82,7.7,208,211.1,208,208,60,60,60,8,7
0,1,1,0,0,0,201.9,59.95,60,3.22,15.3,208,203.4,208,208.2,59.95,60,59.95,16,14
0,1,1,0,0,0,204.1,60,60,2.7,12.9,208,203.9,208,208.6,60,60,60,8,7
0,1,1,0,0,0,204.1,59.98,60,3.96,19.3,208,203.7,208,209,59.98,60,59.98,8,7
0,1,1,0,0,0,211.1,59.95,60,0,0,208,210.9,208,207.7,59.95,60,59.95,5,5
1,1,1,1,0,0,203.4,59.95,60,1.6,7.1,208,203.7,208,206.9,59.95,60,59.95,8,7
0,1,1,0,0,0,238.7,59.98,60,0,0,240,238.3,240,240.2,59.98,60,59.98,10,9
0,1,1,0,0,0,198.5,59.98,60,2.49,12,208,199.6,208,208.4,60,60,60,8,7
0,0,0,0,0,0,209,59.98,60,5.5,20.2,208,209,208,208.4,59.98,60,60,15,14
0,0,0,0,0,0,211.8,60,60,7.67,24.6,208,211.8,208,209.4,60,60,60,15,14
0,1,1,0,0,0,209.3,59.95,60,2.11,9.9,208,209.5,208,208.6,59.95,60,59.95,8,7
0,0,0,0,0,0,206.8,60,60,2.15,10.3,208,206.8,208,208.4,60,60,60,8,8
0,0,0,0,0,0,203.9,60,60,2.42,11.4,208,203.9,208,209.8,60,60,60,8,7
1,1,0,0,0,0,210,60,60,1.8,8.6,208,210,208,204.3,59.98,60,60,5,4
0,1,1,0,0,0,206.8,59.95,60,6.89,29.8,208,206.8,208,209.8,59.98,60,59.98,15,13
0,1,1,0,0,0,196.3,59.95,60,4.23,20.9,208,196.7,208,206.9,59.95,60,59.95,8,7
